Gasage (yr BP),CO2 (ppmv)
294378.9,-5.800000000000011
294587.4,-6.900000000000006
294816.8,-6.700000000000017
295043.1,-6.300000000000011
295260.4,-5.5
295464.9,-6.599999999999994
295690.8,-6.700000000000017
295920.2,-6.900000000000006
296152.2,-6.700000000000017
296382.2,-6.099999999999994
296598.3,-6.300000000000011
296819.0,-5.800000000000011
297030.2,-5.300000000000011
297230.8,-4.099999999999994
297410.2,-4.800000000000011
297601.4,-5.099999999999994
297799.3,-5.5
298005.1,-5.900000000000006
298219.1,-6.300000000000011
298442.4,-6.5
298670.3,-6.099999999999994
298890.0,-5.400000000000006
299097.0,-7.0
299334.2,-6.800000000000011
299569.0,-6.300000000000011
299794.0,-6.0
300012.7,-5.800000000000011
300228.6,-5.700000000000017
300441.7,-5.5
300652.3,-5.800000000000011
300867.8,-5.700000000000017
301082.6,-5.200000000000017
301286.3,-5.0
301487.8,-4.700000000000017
301683.8,-4.300000000000011
301871.9,-5.099999999999994
302075.4,-5.5
302287.6,-5.700000000000017
302506.0,-6.300000000000011
302736.1,-5.900000000000006
302958.4,-6.300000000000011
303188.3,-6.300000000000011
303419.5,-6.200000000000017
303648.7,-5.200000000000017
303858.4,-5.400000000000006
304072.6,-5.599999999999994
304290.5,-5.300000000000011
304503.3,-4.900000000000006
304707.9,-4.5
304905.4,-5.0
305112.0,-4.300000000000011
305307.4,-4.700000000000017
305506.8,-3.700000000000017
305692.4,-4.599999999999994
305892.0,-4.400000000000006
306089.4,-4.300000000000011
306284.0,-4.5
306482.8,-3.9000000000000057
306670.9,-3.200000000000017
306847.2,-3.5
307027.8,-3.8000000000000114
307215.3,-4.700000000000017
307418.1,-4.5
307619.2,-4.700000000000017
307824.1,-4.300000000000011
308021.7,-4.800000000000011
308229.3,-5.900000000000006
308460.9,-6.599999999999994
308705.6,-5.700000000000017
308932.8,-6.099999999999994
309168.2,-5.900000000000006
309399.0,-5.700000000000017
309626.5,-5.300000000000011
309845.8,-4.900000000000006
310057.0,-5.5
310278.8,-5.099999999999994
310493.8,-4.800000000000011
310703.4,-5.099999999999994
310918.0,-5.200000000000017
311136.4,-5.700000000000017
311365.1,-4.800000000000011
311576.2,-5.200000000000017
311793.5,-4.800000000000011
312004.9,-5.400000000000006
312226.8,-4.599999999999994
312433.9,-4.400000000000006
312636.7,-4.5
312841.3,-4.5
313047.2,-5.0
313260.4,-4.099999999999994
313459.0,-4.599999999999994
313664.7,-3.9000000000000057
313859.8,-4.300000000000011
314060.4,-4.599999999999994
314267.2,-3.5999999999999943
314455.8,-3.5999999999999943
314643.8,-4.0
314837.4,-3.0
315016.0,-3.5
315200.3,-2.4000000000000057
315370.1,-3.4000000000000057
315553.7,-3.0999999999999943
315732.7,-2.8000000000000114
315908.0,-3.3000000000000114
316089.9,-2.8000000000000114
316265.3,-2.5
316434.2,-2.0999999999999943
316598.2,-3.3000000000000114
316779.5,-3.5
316964.9,-1.9000000000000057
317126.8,-2.3000000000000114
317291.8,-1.700000000000017
317449.1,-1.3000000000000114
317599.6,-0.700000000000017
317744.8,-2.4000000000000057
317910.9,-2.700000000000017
318083.2,-2.5999999999999943
318255.7,-2.8000000000000114
318430.7,-2.9000000000000057
318607.8,-3.3000000000000114
318790.8,-3.200000000000017
318972.2,-3.4000000000000057
319157.2,-3.0
319337.0,-3.4000000000000057
319521.8,-4.0
319718.2,-4.200000000000017
319919.1,-5.099999999999994
320137.3,-4.400000000000006
320342.3,-4.300000000000011
320544.2,-4.300000000000011
320745.7,-4.300000000000011
320948.8,-4.300000000000011
321151.3,-4.0
321347.2,-3.8000000000000114
321539.9,-4.200000000000017
321739.2,-3.4000000000000057
321924.8,-3.0999999999999943
322105.3,-3.0
322283.5,-3.0999999999999943
322462.5,-2.0999999999999943
322627.0,-3.0
322803.4,-2.4000000000000057
322972.6,-2.5
323142.2,-2.3000000000000114
323309.0,-2.0
323471.2,-2.0
323632.8,-1.5
323786.5,-1.700000000000017
323942.7,-2.0
324103.2,-1.4000000000000057
324255.4,-1.3000000000000114
324405.8,-1.0999999999999943
324553.5,-0.9000000000000057
324699.8,-1.5999999999999943
324852.7,-0.5999999999999943
324995.3,-1.0
325141.0,-0.5
325281.2,-0.09999999999999432
325415.1,-0.09999999999999432
325549.8,-0.4000000000000057
325688.4,-0.8000000000000114
